filename, Car-Damage
severe_79_JPEG_jpg.rf.ee38fca0a5167d7ce0ea0beb345d72a7.jpg, 1
akhand_b43_4_jpg.rf.ec4f9eab182262ca0aa66cee736e5d74.jpg, 1
akhand_b43_156_jpg.rf.ec0edcf0e775b0781fe58cae49f9f9b4.jpg, 1
test_set_10_jpg.rf.ee94c01e8d467d98f25941ef95dd085c.jpg, 1
115_jpg.rf.ecf4e2b9901db6132b21aa0969344d5e.jpg, 1
minor_116_JPEG_jpg.rf.ee6658120d16527c80dd278defe9edfe.jpg, 1
severe_414_JPEG_jpg.rf.f08b2bc0bb3e09636c31f9c201ce95d2.jpg, 1
akhand_b43_111_jpg.rf.f126a1b280ca57474170b9563f18d996.jpg, 1
severe_581_JPEG_jpg.rf.f2644206f1b4b3a692942a031f77e0cd.jpg, 1
minor_83_JPEG_jpg.rf.f0e9362851fed397055af3ff5fcd8e03.jpg, 1
severe_457_JPEG_jpg.rf.f0b4f3ac742ae1cb62a2f56bb7dd3423.jpg, 1
1_jpg.rf.f099fe8a0be1efad2a8604cf11f86e58.jpg, 1
minor_291_JPEG_jpg.rf.f117994eadf16e9eaa9ef2f270f7fc56.jpg, 1
akhand_b43_81_jpg.rf.f27c24a7d18bac799a4179ab28c780a5.jpg, 1
test_set_3_jpg.rf.f13dc77ad1d6e0102db94cf365203bd6.jpg, 1
minor_362_JPEG_jpg.rf.f18162bfed4d7ead8316b2d28a981d80.jpg, 1
severe_562_JPEG_jpg.rf.f13d3100c577ad8dbb6c7855ee998b6c.jpg, 1
minor_180_JPEG_jpg.rf.f29d59dff458cabbeb0d65e6ca66d74e.jpg, 1
minor_254_JPEG_jpg.rf.f2611de7c237e10b3be92f1e2fbe4acc.jpg, 1
severe_342_JPEG_jpg.rf.f27f89b7e4da25ba78a49f5682447ac4.jpg, 1
akhand_b43_246_jpg.rf.f268115721621e341de547d19d87aa47.jpg, 1
severe_380_JPEG_jpg.rf.f2be4c94e8ca059ae34fa5f76912bc22.jpg, 1
akhand_b43_52_jpg.rf.f10f9d628975a7feb398ba7b70130628.jpg, 1
test_set_147_jpg.rf.f08240a156161a51ae13be34e76d3b05.jpg, 1
test_set_28_jpg.rf.f2ebac495e8ecf0163fc469e8e4233e1.jpg, 1
coco68_jpg.rf.f32a939d8a984aa6d49d054d127448b9.jpg, 1
test_set_21_jpg.rf.f33ce5845a2389a90dd1c22aa698c546.jpg, 1
test_set_176_jpg.rf.f0a3587ed10bd8cdf560673ffeb69fb2.jpg, 1
coco63_jpg.rf.f2ac0ac210540082598ba8f4d1b2a623.jpg, 1
severe_26_JPEG_jpg.rf.f329daed2ef2ae93aab9c81272ef606b.jpg, 1
severe_330_JPEG_jpg.rf.f38f12ce4cc22b24d529d918887e089e.jpg, 1
akhand_b43_406_jpg.rf.f21438fef884b7bcc85b2b8ad361d46f.jpg, 1
coco61_jpg.rf.f1eeabab56de336535c144a49aba0f73.jpg, 1
test_set_102_jpg.rf.f391441173e4afed4e68c95553ebd2b2.jpg, 1
test_set_70_jpg.rf.f394e0666006154d8788712692ffba1f.jpg, 1
akhand_b43_363_jpg.rf.f37c83a97e4cdc2f0b835f6a56d78fdf.jpg, 1
84_jpg.rf.f3ae5154cc23a87be2336a99c7902bcd.jpg, 1
minor_27_JPEG_jpg.rf.f3dc1760cce3e7d4aeeeeb8a9352d606.jpg, 1
minor_23_JPEG_jpg.rf.f47124dbf19d880b1be39989ecdecd33.jpg, 1
akhand_b43_337_jpg.rf.f49fe876987d1c36915e283c026f04b5.jpg, 1
akhand_b43_173_jpg.rf.f42d7c171cebf21b12024f61e6474b41.jpg, 1
minor_207_JPEG_jpg.rf.f3d9eb539c0fa5bf34054fe53e930a92.jpg, 1
test_set_166_jpg.rf.f50dad73a2eefaad74a9998af4255e37.jpg, 1
severe_165_JPEG_jpg.rf.f67a5565d6cf79006590ee186a02740f.jpg, 1
akhand_b43_125_jpg.rf.f678c6940feec017f7eaf8bee7cb4e66.jpg, 1
severe_543_JPEG_jpg.rf.f607bc1a06fb595c40252031a32fe26d.jpg, 1
test_set_167_jpg.rf.f3ed0e0e670b3105e5ae4dafff7497b8.jpg, 1
akhand_b43_441_jpg.rf.f4d3d572a458697cea0e17fe276ab3b8.jpg, 1
154_jpg.rf.f6f4730c7bac40ee7a54e891dbf141e3.jpg, 1
11_jpg.rf.f5a8fcb5d9b681f25ccd12df980d3d30.jpg, 1
test_set_41_jpg.rf.f83df5e7815ca690b532fa05e051c322.jpg, 1
severe_41_JPEG_jpg.rf.f3e457d02687ff2a9980bac6038a3a7d.jpg, 1
akhand_b43_499_jpg.rf.f76dad6005a260c54a4fc5b2868eb5d2.jpg, 1
severe_535_JPEG_jpg.rf.f79c807f95c1fd7626e47e3f91db8c49.jpg, 1
coco13_jpg.rf.f76de9ed0aef2f4c346cea6075c2ce88.jpg, 1
akhand_b43_205_jpg.rf.f50abadc22160ece83e6090cf54a432b.jpg, 1
severe_366_JPEG_jpg.rf.f753543625563cd0b853713e4f71d974.jpg, 1
akhand_b43_82_jpg.rf.f438d422634083fe31bda516994bc58e.jpg, 1
minor_435_JPEG_jpg.rf.f847c80de6dcd1ae66b9f071892a5fee.jpg, 1
test_set_15_jpg.rf.f538cf0acefc20924a5f2450e938d450.jpg, 1
akhand_b43_560_jpg.rf.f611580e6f58e23c896aeead142a4466.jpg, 1
akhand_b43_364_jpg.rf.f53322c63789fd719921e5a408cfef43.jpg, 1
severe_265_JPEG_jpg.rf.f7f4577b1317a137b9e8d4f7bc5cd448.jpg, 1
akhand_b43_228_jpg.rf.f87b18e9c2ebd783efc2ed02d2c5861c.jpg, 1
coco75_jpg.rf.f9dd2006515c9fbe2ca8b8780470964b.jpg, 1
minor_383_JPEG_jpg.rf.f8d892b7a277ce2cb9ad8b912b141e32.jpg, 1
minor_348_JPEG_jpg.rf.f89e3147545be8b39217f45142c6c5f0.jpg, 1
severe_544_JPEG_jpg.rf.f963bdc83f5dae934c4ffebb7b96ae83.jpg, 1
akhand_b43_54_jpg.rf.f8a341bff18fdaef73eb01337abf4f0d.jpg, 1
99_jpg.rf.f97943f4522fe1b1defc7da4ec0f1eb1.jpg, 1
minor_330_JPEG_jpg.rf.fa077cb7909d8d9e00c1837cdeb06778.jpg, 1
akhand_b43_540_jpg.rf.f86a4d43baf80c920f3c4bb1a01d3467.jpg, 1
severe_519_JPEG_jpg.rf.fc2c6757249e0191ef67b886a62713b4.jpg, 1
coco2_jpg.rf.fa80d27a9895c6787ff9af81d37dcdae.jpg, 1
coco56_jpg.rf.fae3a75824f5af9df3d531678174b967.jpg, 1
akhand_b43_468_jpg.rf.fc97aa6cdcb242ab03b15b9ba921065d.jpg, 1
minor_215_JPEG_jpg.rf.fb675d1e7d041f2ed6c7198e35a5df3a.jpg, 1
severe_315_JPEG_jpg.rf.f8649b56ab32d1ce5706d53720c0f4ee.jpg, 1
minor_179_JPEG_jpg.rf.faed254a95118ee8511b8ea8ce3ab65e.jpg, 1
test_set_144_jpg.rf.fbcf6cc51f9acb95e8913fb8e5b8bf1c.jpg, 1
akhand_b43_45_jpg.rf.fce22198a131788f13383dc9cab64de1.jpg, 1
test_set_78_jpg.rf.f90ab50e2a0de98800212bd545a70512.jpg, 1
minor_52_JPEG_jpg.rf.fce9b5930b6f17bd9d3eefce843faa86.jpg, 1
severe_83_JPEG_jpg.rf.fca3317bdc2a616c329d88bbe404907e.jpg, 1
test_set_190_jpg.rf.fbac9b8f429c9d250932e14d2b8d971d.jpg, 1
minor_316_JPEG_jpg.rf.fb0ce7dc2ef3d844f5454ce790cf656b.jpg, 1
akhand_b43_249_jpg.rf.fdb0fcce5231fda6fd90cb606a0cbb0c.jpg, 1
48_jpg.rf.fb60a78ec0aceb5590b828df22b99d68.jpg, 1
severe_526_JPEG_jpg.rf.fe9355010224dfdbf4ede49e78b63df4.jpg, 1
akhand_b43_51_jpg.rf.fdeb23206a2de357b5bce5328c8d7345.jpg, 1
akhand_b43_2_jpg.rf.feea7a76bb255da6a982e70dcb6ae6eb.jpg, 1
akhand_b43_334_jpg.rf.ff0933a86b393219e12fe815cc0891bf.jpg, 1
151_jpg.rf.fe8138a41b71343a4eb542d9d8d05356.jpg, 1
coco76_jpg.rf.fe998f12dd27669bb0e8ec69258224c0.jpg, 1
minor_168_JPEG_jpg.rf.fedf2d25036dfcf43371544551a828e8.jpg, 1
severe_324_JPEG_jpg.rf.fe3d03c78b6bd4ff31cf126ea0907736.jpg, 1
severe_369_JPEG_jpg.rf.fe6dd4639cf291e418e73eb1c45fedf9.jpg, 1
minor_211_JPEG_jpg.rf.f9841b24d70bd19811dc88c0c3ef9a72.jpg, 1
test_set_121_jpg.rf.fffc7c483b6eb5638408417c5ad8e8df.jpg, 1
akhand_b43_254_jpg.rf.fef0efb1e025375cae90e3084057e607.jpg, 1
minor_365_JPEG_jpg.rf.fefcbcf0d6d47991155e41b28a44be34.jpg, 1
akhand_b43_398_jpg.rf.ff3e8b5063d668972824a99f0957a7aa.jpg, 1
25_jpg.rf.ff10564256a3ce8a30247f393be73911.jpg, 1
akhand_b43_377_jpg.rf.ff2a2d8401a984d4214d82e1d39f4bb9.jpg, 1
severe_502_JPEG_jpg.rf.ff4b9969e8bda07d07eb1fbe08a004c5.jpg, 1
severe_43_JPEG_jpg.rf.fff576a6b4da370d7a97e4fcac733972.jpg, 1
164_jpg.rf.ff71ae2bac1b11d12a46a70f30b06591.jpg, 1
39_jpg.rf.f85ac7df393db08756d8e4ab217d2511.jpg, 1
test_set_36_jpg.rf.6df9d3b0efafc67fa4b2619203b74f19.jpg, 1
test_set_84_jpg.rf.6e9c31004c5c4cdd8268bfad63452788.jpg, 1
severe_258_JPEG_jpg.rf.715540805f79102baad4ee16d5850d77.jpg, 1
minor_287_JPEG_jpg.rf.71a3d2a8e168024bca5eecad6c362367.jpg, 1
severe_124_JPEG_jpg.rf.6df985df92c5aadddf5d48b8d5711a7c.jpg, 1
minor_429_JPEG_jpg.rf.6e501b9fe2c1e1b40a47868149c7b33c.jpg, 1
167_jpg.rf.70b7bddf006f713e77dac523bcfb7042.jpg, 1
akhand_b43_148_jpg.rf.6e3f1e9235dd5ba9253618f779d9172e.jpg, 1
severe_257_JPEG_jpg.rf.6f19c40507a7591db57a4b1073bfb5f2.jpg, 1
minor_227_JPEG_jpg.rf.70cb0b3d2ef333e07e7651e036070a31.jpg, 1
155_jpg.rf.6f23c636bd3ecdb6f5b0fc02a0af00fb.jpg, 1
severe_263_JPEG_jpg.rf.70e915c90e3a192d1a4596909c776a66.jpg, 1
akhand_b43_114_jpg.rf.6f20945ededb308a0d51a89ffcf241f0.jpg, 1
minor_279_JPEG_jpg.rf.6e1f5d263ff64c3a7ded2d893c29efcb.jpg, 1
minor_165_JPEG_jpg.rf.6e2be713665991003a099d25f2b6c7c7.jpg, 1
test_set_161_jpg.rf.6e52e9bd191a069dbb36d9f2784131ce.jpg, 1
minor_10_JPEG_jpg.rf.6e474e3b874356cedaae019fc27fd1c4.jpg, 1
akhand_b43_10_jpg.rf.6f65a855acb6773f516b06be1da139d2.jpg, 1
77_jpg.rf.6f2ff29c856a5b8147496771a86b9b73.jpg, 1
severe_115_JPEG_jpg.rf.70b9c9b6fe737a2f1706289423e31d04.jpg, 1
minor_2_JPEG_jpg.rf.6f23f1ec2feaf143c2b51f7a571ee317.jpg, 1
severe_531_JPEG_jpg.rf.71c1991d3704ba2b6cc4bf945beb29e5.jpg, 1
severe_51_JPEG_jpg.rf.6f7815435c051ceabaed4b4a30422572.jpg, 1
minor_240_JPEG_jpg.rf.702d9ade815b4d39ab2969c7aebfdb58.jpg, 1
akhand_b43_496_jpg.rf.705f55461a346a0673cee9af0a1fb941.jpg, 1
minor_285_JPEG_jpg.rf.71ce8ff56be57957258b1269691025e7.jpg, 1
severe_219_JPEG_jpg.rf.71d425073ec14cf13d46c13c01d3f4e7.jpg, 1
severe_303_JPEG_jpg.rf.7282519c4ac4ffdc2dc9af1ce7183ff0.jpg, 1
severe_211_JPEG_jpg.rf.7338908819100b08cee93e7a4b1c289f.jpg, 1
akhand_b43_538_jpg.rf.7251bac32f8f6e605ff7e264ed5a8e07.jpg, 1
severe_218_JPEG_jpg.rf.73ac0c2dd65578a315187324d2c86321.jpg, 1
severe_395_JPEG_jpg.rf.73933e3e19893c96b18a6ff749566d75.jpg, 1
akhand_b43_217_jpg.rf.730557dfa7dc4b8d1a830d9845728735.jpg, 1
akhand_b43_595_jpg.rf.72602d97ee5ad119c3411ee77678b7fc.jpg, 1
severe_113_JPEG_jpg.rf.7300503c5dd86597ad16f8b5c3262884.jpg, 1
akhand_b43_416_jpg.rf.736bdfff6ac29ae630120dddda72e4df.jpg, 1
severe_183_JPEG_jpg.rf.741775bf80c78d0a1787d15a963b31a9.jpg, 1
akhand_b43_144_jpg.rf.738671312b2652bba67133d3e9e0809f.jpg, 1
minor_79_JPEG_jpg.rf.76112de7617c6b53fd5b78973e739395.jpg, 1
severe_415_JPEG_jpg.rf.73c17a8c47e11c67482c698604f2be46.jpg, 1
akhand_b43_30_jpg.rf.728964ac7b9a60e8c97fb45aa2aa220a.jpg, 1
severe_560_JPEG_jpg.rf.74f6cedba6289d895c210d4e2adcc5f0.jpg, 1
severe_204_JPEG_jpg.rf.74881c9f54160fb19a4125f63691e19a.jpg, 1
minor_235_JPEG_jpg.rf.74fd62c49f56cdb6a635c96a4e5d467c.jpg, 1
akhand_b43_222_jpg.rf.757dbcbbe68d99980a20e0dcae880e81.jpg, 1
minor_388_JPEG_jpg.rf.7656f79a3f891422b035dd550b66f5e4.jpg, 1
minor_234_JPEG_jpg.rf.74d09e59994744e49c928576b60c00ae.jpg, 1
severe_401_JPEG_jpg.rf.754bd172b07703897b825496d7cc20b9.jpg, 1
minor_263_JPEG_jpg.rf.747450736754b6e7ed578996eed22401.jpg, 1
minor_127_JPEG_jpg.rf.749099ad14620bfe9a92ca50a66ed0b5.jpg, 1
minor_21_JPEG_jpg.rf.74e2f59ac79dbd0b72d369474ae678f8.jpg, 1
severe_205_JPEG_jpg.rf.768c99bbd6262fd933ffaca612d6de81.jpg, 1
test_set_35_jpg.rf.7675db0d2ffad2b84727d2bd2023dc48.jpg, 1
coco39_jpg.rf.76e39f3e73fe7b9e8a72b0c24db12cfc.jpg, 1
9_jpg.rf.7701b730c801119c65ad65a997f64647.jpg, 1
severe_7_JPEG_jpg.rf.76f43bbbdc2c5ed25d772128c2e6dbd6.jpg, 1
minor_135_JPEG_jpg.rf.77212788a9ae3a4b2addab8e3542603f.jpg, 1
akhand_b43_233_jpg.rf.7720686608671108b5b38cc70a6b2f73.jpg, 1
minor_128_JPEG_jpg.rf.7730ab616cadb74ee5c9ac0bb29768ce.jpg, 1
102_jpg.rf.785445cbe250c2ecb9f714bbcb97af04.jpg, 1
97_jpg.rf.77a76c88d22462d13c101bcc4c2d7bcc.jpg, 1
severe_467_JPEG_jpg.rf.770ec4faf407127b8dd097435494ff42.jpg, 1
minor_96_JPEG_jpg.rf.79b54e2780dce2fd4871fa68d08c91f7.jpg, 1
severe_478_JPEG_jpg.rf.798108a37770d694b30276d42b67ed3c.jpg, 1
minor_158_JPEG_jpg.rf.77944692fadeab493259ecd39e3efb47.jpg, 1
minor_206_JPEG_jpg.rf.78cd6418fe81607ef063711312ac655d.jpg, 1
severe_243_JPEG_jpg.rf.78683126f2e39f922f6fd92c7f2d9b02.jpg, 1
severe_232_JPEG_jpg.rf.774cddcdf253f1c66afd6f65d8d168bc.jpg, 1
akhand_b43_541_jpg.rf.7967b47f26ab4846db75181ec3f21dcd.jpg, 1
minor_163_JPEG_jpg.rf.785252aba5212e8d61b9e5f58a13ce01.jpg, 1
severe_556_JPEG_jpg.rf.790d10cbcbf97ad903df01cdedcacb84.jpg, 1
minor_427_JPEG_jpg.rf.79937ae3b9a5ac7a7d58d19c793adf3f.jpg, 1
test_set_67_jpg.rf.79bb5579d3d3ecd38d2c5c6c424e3b5a.jpg, 1
akhand_b43_438_jpg.rf.79e2944812762daa09eb32e9a3a32115.jpg, 1
minor_148_JPEG_jpg.rf.78eb8c6be304d4d583ce9affb2eb69f6.jpg, 1
akhand_b43_248_jpg.rf.7847a59fca12bae27b95bdc9bb0ee6ef.jpg, 1
akhand_b43_411_jpg.rf.7a0e415b0bdb7c5744e4d36003978c37.jpg, 1
akhand_b43_445_jpg.rf.78d6cd37e619999d5381b94e704a04d3.jpg, 1
akhand_b43_514_jpg.rf.79e5cd884d076d70fa9bf3c472bde3fd.jpg, 1
coco50_jpg.rf.77f75f625efe419de096e0312ea1bf4e.jpg, 1
minor_295_JPEG_jpg.rf.7a76a0e855074e49ea522d0152941185.jpg, 1
akhand_b43_146_jpg.rf.7a5b2dd10aa3a6518bd9c6bf2417bf3f.jpg, 1
severe_225_JPEG_jpg.rf.7a75adc60ee6f977e2dd670edce3923d.jpg, 1
minor_398_JPEG_jpg.rf.7ada0ec13b8cac059b1282666b9ce377.jpg, 1
71_jpg.rf.7aaf896e8ab1a13f0d7fc73153459778.jpg, 1
severe_398_JPEG_jpg.rf.7bf8538db873df18057b3f529171b84c.jpg, 1
minor_313_JPEG_jpg.rf.7ae8d045a8d7e7b500fbcce58d358430.jpg, 1
severe_308_JPEG_jpg.rf.7c67b2f0a278c593add98b26b5356606.jpg, 1
coco25_jpg.rf.7b4601aaf2312073af84038c42f86f82.jpg, 1
minor_386_JPEG_jpg.rf.7a95ba9a49f3ee71ad14f8ecd2e7c2cb.jpg, 1
127_jpg.rf.7c9f4d8a82b600c0afe117fdfd077de1.jpg, 1
akhand_b43_132_jpg.rf.7d0e4642419aecb1c01bdd0975a6986a.jpg, 1
156_jpg.rf.7e7d9f822a33f4be8e7f0c3bca3dfae1.jpg, 1
severe_98_JPEG_jpg.rf.7db8ed9099f34f621e7158f98c28568e.jpg, 1
minor_78_JPEG_jpg.rf.7dbf2963fc8049e055577eadcc3191aa.jpg, 1
akhand_b43_108_jpg.rf.7e994071a7c1f88b3e4476e955da85e9.jpg, 1
minor_72_JPEG_jpg.rf.7d5808c5ffec9c072bbbd216a81c9a6c.jpg, 1
severe_518_JPEG_jpg.rf.7c57ebb790ca8d1096d0097d7ff012f6.jpg, 1
minor_218_JPEG_jpg.rf.7d30995381c8e06d7f7118752e1a9c4d.jpg, 1
test_set_44_jpg.rf.7c8d94989677182313a3da79d45c7bd6.jpg, 1
severe_577_JPEG_jpg.rf.7ef135da95209dc2d5aefc1a1ea89ad5.jpg, 1
severe_164_JPEG_jpg.rf.7eac5a216eac5d34a11a373f462c7952.jpg, 1
minor_321_JPEG_jpg.rf.7fddf6e4b2f7d5842ff3c9177bc932a2.jpg, 1
severe_25_JPEG_jpg.rf.7c017bb285aa87adc5ed24e33d0a074f.jpg, 1
minor_243_JPEG_jpg.rf.7d9b7abf27c4924cd1995958a2f9e4f5.jpg, 1
severe_248_JPEG_jpg.rf.7fd758fd40650fca9538f5ea1d015de4.jpg, 1
severe_210_JPEG_jpg.rf.7e42553872d35c2b266a93079ed31bad.jpg, 1
akhand_b43_219_jpg.rf.7f4a89b45981699bff4c3809e3be6efe.jpg, 1
minor_195_JPEG_jpg.rf.7ca02a4076e20dc100dad9a6c5a752e0.jpg, 1
severe_412_JPEG_jpg.rf.7d6751c34d2328ae9c5edd8ef1d89ee0.jpg, 1
akhand_b43_284_jpg.rf.7f54f660a85759ebab213c12f05d7008.jpg, 1
52_jpg.rf.802cdd29fa790f58a4841ab1cf511e77.jpg, 1
severe_578_JPEG_jpg.rf.7d3980a8f8d965509e040de8eec590a1.jpg, 1
akhand_b43_34_jpg.rf.8130c0eabe21aaa9fa756a25c9081cd8.jpg, 1
akhand_b43_78_jpg.rf.80ca4faff6992f5ee004a72a45f2597c.jpg, 1
akhand_b43_465_jpg.rf.7f0c8bd45c6589944d88d4c797fb1f17.jpg, 1
149_jpg.rf.81d742f7277a08a35d583ee84195903a.jpg, 1
minor_247_JPEG_jpg.rf.80e94a71d104cde3d6b4e3ecbff89740.jpg, 1
severe_103_JPEG_jpg.rf.827a992bc768ba6a40d9486875bc469f.jpg, 1
severe_261_JPEG_jpg.rf.833e8379f1f86e6ef2f6c0fa30adb495.jpg, 1
akhand_b43_524_jpg.rf.833ae3f111e873e7330cf358d8bfee5d.jpg, 1
severe_387_JPEG_jpg.rf.82fcf925df51b25cffb5dc1dee70aa3c.jpg, 1
test_set_77_jpg.rf.82216c18c91f473e0d56209bd4c95187.jpg, 1
severe_428_JPEG_jpg.rf.82e0811ad3fc4b585ff9906e19825081.jpg, 1
severe_9_JPEG_jpg.rf.81e6f63f6c917aa0c30a00ced0863f62.jpg, 1
minor_438_JPEG_jpg.rf.805bda304cfea3a5400bb956c924544a.jpg, 1
akhand_b43_314_jpg.rf.808676f0ed37f7cdd2d5d38d41a8cfa5.jpg, 1
severe_27_JPEG_jpg.rf.8414ca2270f9d6ced1e1b09e0fbb9dd0.jpg, 1
test_set_27_jpg.rf.81f8e6a2fe39b3a4e8999a6c172ff1fa.jpg, 1
severe_60_JPEG_jpg.rf.837a8dfce34da70502424f73399d3036.jpg, 1
minor_387_JPEG_jpg.rf.84557910b72d022786bb2a146656ff94.jpg, 1
akhand_b43_484_jpg.rf.83bc36d1c44f00950ef05e8576916e6d.jpg, 1
akhand_b43_354_jpg.rf.7fd77b72097f8a0882bad40fab7dcd17.jpg, 1
